,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,exp_id,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
3,31,91.57999420166016,-1.0,0.2745862308740616,-1.0,96.1796875,0.11070215966552496,2673.566299200058,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
4,41,92.0199966430664,-1.0,0.27399223787784577,-1.0,96.6171875,0.09622821803204715,3535.799085378647,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
5,51,94.07999420166016,-1.0,0.19030902860164642,-1.0,98.48046875,0.04858003248926252,4408.935789823532,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
6,61,94.04999542236328,-1.0,0.1928858974814415,-1.0,99.87109375,0.010271931906463578,5270.573630809784,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
7,71,94.22000122070312,-1.0,0.1930679492175579,-1.0,99.90625,0.008090123144211248,6150.056930541992,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
8,81,94.18000030517578,-1.0,0.19545566826164723,-1.0,99.91796875,0.006821675601531752,7023.765443086624,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
9,91,94.08999633789062,-1.0,0.192741828712821,-1.0,99.9375,0.006169300821493379,7931.056139707565,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
10,101,94.43000030517578,-1.0,0.1852850179195404,-1.0,99.98828125,0.005195160020375625,8836.557308673859,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
11,111,94.36000061035156,-1.0,0.185172177166678,-1.0,99.99609375,0.004196337643661536,9764.802162408829,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
12,121,94.47000122070312,-1.0,0.18242518817782402,-1.0,99.98828125,0.004326694937772118,10637.922673225403,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
13,131,94.22000122070312,-1.0,0.18736674299240114,-1.0,99.984375,0.00402996098564472,11538.333609104156,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
14,141,94.43000030517578,-1.0,0.17985269856452943,-1.0,99.9765625,0.004320055732969195,12484.320562124252,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
15,150,94.39999389648438,-1.0,0.1835685169816017,-1.0,99.9765625,0.004404333471320569,13319.59312748909,72be79bb-d1cb-4428-9406-8356f3bf9ee8,3.0,cifar10,25600,1,20100000
0,1,72.63999938964844,-1.0,8.21632420654297,-1.0,64.40625,6.532059841156006,52.0968120098114,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
1,21,87.54999542236328,-1.0,0.9790069773197174,-1.0,97.59375,0.07416456311941147,385.0577471256256,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
2,41,86.52999877929688,-1.0,0.8878103833675385,-1.0,99.0,0.028419829588383436,720.1056995391846,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
3,61,88.13999938964844,-1.0,0.7319170883178711,-1.0,99.78125,0.005606117907445878,1054.5284209251404,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
4,81,88.50999450683594,-1.0,0.699997148129344,-1.0,99.90625,0.0034385835111606865,1391.5907168388367,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
5,101,88.41999816894531,-1.0,0.6870403842210769,-1.0,99.90625,0.003556940974085592,1716.6933298110962,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
6,121,88.54999542236328,-1.0,0.6758748229026794,-1.0,99.9375,0.0026467570813838394,2037.7726323604584,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
7,141,88.6199951171875,-1.0,0.6725065328598022,-1.0,99.9375,0.0025286352343391627,2365.02539396286,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
8,150,88.6199951171875,-1.0,0.6747811475753784,-1.0,99.875,0.0029039004878723064,2535.938816308975,b79f79c9-282b-48c1-88d1-6f7957ea18b8,3.0,cifar10,3200,1,20100000
0,1,16.689998626708984,-1.0,3406.60336875,-1.0,38.0,22.064326782226562,38.08609127998352,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
1,21,75.4000015258789,-1.0,3.184365632343292,-1.0,90.25,0.6717230692505837,180.0024173259735,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
2,41,78.33999633789062,-1.0,2.667159238433838,-1.0,98.0,0.06198261499404907,322.0813715457916,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
3,61,78.87999725341797,-1.0,2.515054090499878,-1.0,99.25,0.04621935145929456,459.6166932582855,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
4,81,78.69999694824219,-1.0,2.536487048339844,-1.0,98.75,0.05171789050102234,600.0651547908783,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
5,100,79.08999633789062,-1.0,2.4529154197692873,-1.0,99.0,0.018651111871004104,732.7234449386597,21718537-9c9a-4c96-b264-2892f2b3ba86,3.0,cifar10,400,1,20100000
0,1,78.30999755859375,-1.0,2.28089069442749,-1.0,68.578125,4.502121410369873,58.88560676574707,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
1,21,89.40999603271484,-1.0,0.5713532969474793,-1.0,97.296875,0.0777465908974409,620.1249153614044,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
2,41,88.47000122070312,-1.0,0.5641420492172241,-1.0,98.65625,0.03818489499390125,1169.4794793128967,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
3,61,90.72000122070312,-1.0,0.40591186990737915,-1.0,99.84375,0.0062533280136995014,1723.5557012557983,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
4,81,90.8499984741211,-1.0,0.38873097324371336,-1.0,99.921875,0.003548071845434606,2254.394555091858,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
5,101,91.04999542236328,-1.0,0.37870267124176027,-1.0,99.953125,0.003246705278288573,2799.3628494739532,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
6,121,91.07999420166016,-1.0,0.3751838050842285,-1.0,99.953125,0.00322689056978561,3332.618464946747,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
7,141,91.07999420166016,-1.0,0.3748127221107483,-1.0,100.0,0.0026529314857907595,3822.88458609581,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
8,150,91.02999877929688,-1.0,0.3718230425730348,-1.0,99.96875,0.003167409454472363,4059.400979757309,1f600d8c-a74e-4582-ba89-856674d8d2c1,3.0,cifar10,6400,1,20100000
0,1,16.03999900817871,-1.0,1053.0325037109376,-1.0,47.25,16.91803291320801,38.97056698799133,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
1,21,76.91999816894531,-1.0,2.767782764816284,-1.0,97.875,0.09026156544685364,215.14041090011597,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
2,41,81.18000030517578,-1.0,2.101136054229736,-1.0,99.625,0.012078913543373346,387.95087122917175,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
3,61,81.9000015258789,-1.0,2.0248070365905764,-1.0,99.25,0.01915208688005805,546.1458837985992,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
4,81,82.00999450683594,-1.0,2.0113382860183715,-1.0,99.375,0.0191103907674551,703.7245354652405,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
5,100,81.91999816894531,-1.0,2.0475037635803224,-1.0,99.375,0.01315963182132691,863.7107915878296,e22041ff-ec37-4084-9ca3-1e4531ff6520,3.0,cifar10,800,1,20100000
0,1,20.899999618530273,-1.0,56.527695629882814,-1.0,11.0,18.130924224853516,32.268492460250854,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
1,21,34.31999969482422,-1.0,95.73458132324218,-1.0,100.0,0.0005240091704763472,98.89816069602966,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
2,41,41.06999969482422,-1.0,26.84630509338379,-1.0,100.0,0.00025316557730548084,165.56115674972534,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
3,61,44.07999801635742,-1.0,19.69649857788086,-1.0,100.0,0.0001334941916866228,245.95880007743835,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
4,81,45.07999801635742,-1.0,17.478765008544922,-1.0,100.0,0.00011396891204640269,326.999924659729,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
5,100,44.68000030517578,-1.0,17.105884428405762,-1.0,100.0,0.00011069825995946303,400.4838881492615,65e50b0d-aa60-4228-88a1-e3478193136b,3.0,kmnist,100,1,20100000
0,1,25.639999389648438,-1.0,177.76747380371094,-1.0,58.875,9.614284591674805,35.406516313552856,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
1,21,79.80999755859375,-1.0,1.5445677512168885,-1.0,100.0,0.0010455243341857567,193.47178053855896,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
2,41,80.25999450683594,-1.0,1.4596404312133788,-1.0,100.0,0.0008621739130467176,348.08837389945984,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
3,61,80.47999572753906,-1.0,1.4196014621734618,-1.0,100.0,0.0009384123096242547,515.1395916938782,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
4,81,80.5199966430664,-1.0,1.409673042678833,-1.0,100.0,0.0009292124304920435,674.3874280452728,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
5,100,80.5999984741211,-1.0,1.4041135856628417,-1.0,100.0,0.0007489334535785019,824.5809690952301,9d72cfa3-36b0-4f6c-92f7-6fa227191168,3.0,kmnist,1600,1,20100000
0,1,16.139999389648438,-1.0,257.1184625976563,-1.0,22.0,18.288472290039063,32.59332752227783,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
1,21,46.71999740600586,-1.0,13.473691491699219,-1.0,99.5,0.006700663659721613,104.93105745315552,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
2,41,57.369998931884766,-1.0,7.210204182434082,-1.0,100.0,0.00010430360271129757,174.82079529762268,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
3,61,57.209999084472656,-1.0,7.04571328125,-1.0,100.0,0.00011444549512816593,245.74428749084473,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
4,81,57.47999954223633,-1.0,7.05367626953125,-1.0,100.0,0.00036538617452606557,316.1253147125244,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
5,100,57.38999938964844,-1.0,7.060641846466065,-1.0,99.5,0.008388368748128414,383.73486328125,df1211f3-779c-4155-b4dc-4bfa16e6ba41,3.0,kmnist,200,1,20100000
0,1,85.66999816894531,-1.0,0.7101198392868042,-1.0,88.3203125,1.1216721187345684,107.25185132026672,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
1,21,97.23999786376953,-1.0,0.1124593388736248,-1.0,100.0,0.001885170790774282,1715.015206336975,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
2,41,91.29000091552734,-1.0,0.3159538329601288,-1.0,98.9296875,0.04510039837332443,3270.33273601532,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
3,61,97.47000122070312,-1.0,0.1003263916566968,-1.0,100.0,0.002246765091549605,4831.769435167313,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
4,81,97.3699951171875,-1.0,0.10455954600479454,-1.0,100.0,0.001989469486870803,6372.048362731934,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
5,101,97.25999450683594,-1.0,0.10761050884723664,-1.0,100.0,0.0018724548170575871,7918.095952033997,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
6,121,97.18999481201172,-1.0,0.10832684423923493,-1.0,100.0,0.0017349849245510995,9485.0209441185,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
7,141,97.12999725341797,-1.0,0.10908789231143892,-1.0,100.0,0.0016891637037042529,11025.07262301445,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
8,150,97.07999420166016,-1.0,0.10992149965763091,-1.0,100.0,0.0016886856424389407,11732.858941555023,b13e3b79-5175-4043-a38a-44ffe23cd490,3.0,kmnist,25600,1,20100000
0,1,45.48999786376953,-1.0,25.687593814086913,-1.0,68.15625,5.533128974437713,41.373047828674316,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
1,21,85.56999969482422,-1.0,0.898234426689148,-1.0,100.0,0.001089292315300554,318.4177236557007,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
2,41,86.20999908447266,-1.0,0.7367126607894897,-1.0,100.0,0.0009050085826311261,603.4285633563995,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
3,61,86.97000122070312,-1.0,0.6694620817184448,-1.0,100.0,0.0008885389880742878,881.1169896125793,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
4,81,87.0199966430664,-1.0,0.6637856875419617,-1.0,100.0,0.0009419857920147478,1161.9985427856445,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
5,101,87.08999633789062,-1.0,0.6572977623939514,-1.0,100.0,0.0007625835889484734,1443.7940237522125,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
6,121,86.8699951171875,-1.0,0.6605879362106323,-1.0,100.0,0.0008718145499005914,1719.817348241806,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
7,141,87.07999420166016,-1.0,0.6539850904464721,-1.0,100.0,0.0008065625897143036,1997.7307240962982,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
8,150,87.11000061035156,-1.0,0.6566646335601807,-1.0,100.0,0.0007640642090700567,2145.374193429947,8838c6a1-ec25-401f-84a5-4c90cb0e5d58,3.0,kmnist,3200,1,20100000
0,1,10.670000076293945,-1.0,2181.16205703125,-1.0,36.25,20.168637847900392,31.831427097320557,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
1,21,63.96999740600586,-1.0,4.8223229476928715,-1.0,99.75,0.009960095025599002,114.80208587646484,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
2,41,64.62999725341797,-1.0,4.795469965362549,-1.0,100.0,0.004545367108657956,196.7799608707428,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
3,61,65.48999786376953,-1.0,4.55314356880188,-1.0,98.25,0.13695756835862993,277.99109959602356,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
4,81,65.68999481201172,-1.0,4.42761273727417,-1.0,99.75,0.004336412362754345,359.1235852241516,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
5,100,65.4000015258789,-1.0,4.4619284955978396,-1.0,99.75,0.010659081116318702,442.5240194797516,bf6d5507-7747-43df-8bbc-92c561c1ecd2,3.0,kmnist,400,1,20100000
0,1,60.349998474121094,-1.0,3.6060179733276367,-1.0,76.484375,3.335299768447876,51.13082242012024,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
1,21,90.47000122070312,-1.0,0.5012919124126435,-1.0,99.984375,0.0015396907669492066,534.294136762619,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
2,41,91.05999755859375,-1.0,0.3906293869972229,-1.0,100.0,0.0010858135670423507,993.7597649097443,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
3,61,92.91999816894531,-1.0,0.3377584267050028,-1.0,100.0,0.0006812032457673922,1465.5415143966675,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
4,81,93.02999877929688,-1.0,0.3239263906478882,-1.0,100.0,0.0007606664852937684,1936.7827258110046,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
5,101,93.08999633789062,-1.0,0.3097970069885254,-1.0,100.0,0.000774262024788186,2407.9580907821655,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
6,121,93.0999984741211,-1.0,0.3108352747917175,-1.0,100.0,0.000758888695272617,2889.3707509040833,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
7,141,93.15999603271484,-1.0,0.3077215027034283,-1.0,100.0,0.000726418019621633,3358.4070394039154,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
8,150,93.12999725341797,-1.0,0.30844835710525514,-1.0,100.0,0.0007682776701403781,3584.3528871536255,96bf032f-a884-40f1-8a59-2c1f1b25cedd,3.0,kmnist,6400,1,20100000
0,1,11.679999351501465,-1.0,2219.237659765625,-1.0,45.75,15.228416290283203,33.88418436050415,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
1,21,73.63999938964844,-1.0,2.489240980529785,-1.0,100.0,0.0027370220437296666,146.52539539337158,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
2,41,74.68000030517578,-1.0,2.392048632657528,-1.0,100.0,0.0014772913337219506,254.09120106697083,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
3,61,75.4000015258789,-1.0,2.2784395655632017,-1.0,100.0,0.00029557736357674005,363.39415764808655,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
4,81,75.37999725341797,-1.0,2.2781651531219484,-1.0,100.0,0.0005543099273927509,473.6455502510071,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
5,100,75.43000030517578,-1.0,2.300018129348755,-1.0,100.0,0.0008519378188066184,582.9150018692017,b94610bb-dcc3-48f2-ac8f-ed4452b24d47,3.0,kmnist,800,1,20100000
