,epoch,nat_prec1,adv_prec1,nat_loss,adv_loss,train_prec1,train_loss,time,exp_id,source_eps,target_ds,num_training_images,unfrozen_blocks,seed
13,131,90.86000061035160,-1.0,0.3382811298370360,-1.0,100.0,0.001793157901847740,3485.8351435661300,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
14,141,90.90999603271480,-1.0,0.33802789125442500,-1.0,100.0,0.0018250222341157500,3743.131221294400,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
15,150,90.72000122070310,-1.0,0.3439935577392580,-1.0,100.0,0.001716527658281850,3976.1336154937700,413982fa-8dc3-4724-ba43-efb7f95374a3,0.0,kmnist,12800,3,20100000
0,1,41.119998931884800,-1.0,2.329135174560550,-1.0,33.40625,24.989027123451200,32.78618097305300,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
1,11,76.93000030517580,-1.0,0.7874200879096990,-1.0,99.15625,0.07193777538836000,193.24433279037500,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
2,21,81.36000061035160,-1.0,0.6640633522033690,-1.0,99.984375,0.023169915452599500,355.5368046760560,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
3,31,80.40999603271480,-1.0,0.6739213905334470,-1.0,99.984375,0.017627357337623800,528.1415648460390,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
4,41,81.13999938964840,-1.0,0.6855823643684390,-1.0,100.0,0.014500599186867500,691.374680519104,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
5,51,82.06999969482420,-1.0,0.6267676625788210,-1.0,99.59375,0.03729385528713470,849.6716079711910,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
6,61,83.0199966430664,-1.0,0.6121397085189820,-1.0,100.0,0.009795387974008920,1011.8645467758200,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
7,71,83.25,-1.0,0.6054190174102780,-1.0,100.0,0.007797124907374380,1168.7201554775200,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
8,81,83.37999725341800,-1.0,0.6113012794971470,-1.0,100.0,0.0070153606124222300,1325.006067276000,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
9,91,83.54000091552730,-1.0,0.6013299935817720,-1.0,100.0,0.006287109833210710,1477.9877371788000,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
10,101,83.52999877929690,-1.0,0.6063755698919300,-1.0,100.0,0.005917231664061550,1636.960265159610,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
11,111,83.54999542236330,-1.0,0.6044550236701970,-1.0,100.0,0.00598882170394063,1793.2344744205500,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
12,121,83.57999420166020,-1.0,0.6052251194953920,-1.0,100.0,0.006155038019642230,1942.5313923358900,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
13,131,83.43999481201170,-1.0,0.6067050758361820,-1.0,100.0,0.005886156158521770,2092.2767598629,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
14,141,83.5199966430664,-1.0,0.6044592526435850,-1.0,100.0,0.0059088427573442500,2241.28000998497,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
15,150,83.54999542236330,-1.0,0.6075382068634030,-1.0,100.0,0.00606568580493331,2376.320187807080,b294b82f-7395-46db-ba9d-f884d43c81a9,0.0,kmnist,6400,3,20100000
0,1,89.77999877929690,-1.0,0.36354431705474900,-1.0,90.17578125,1.1977846954762900,78.2495436668396,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
1,11,93.83999633789060,-1.0,0.25678119086846700,-1.0,99.8515625,0.011324410717352300,559.9101343154910,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
2,21,90.72999572753910,-1.0,0.36007765922546400,-1.0,99.4921875,0.01715402171830650,1041.4616284370400,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
3,31,95.70999908447270,-1.0,0.17639937941189900,-1.0,99.78125,0.009326333953649740,1535.6298236846900,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
4,41,94.95999908447270,-1.0,0.17916872745454300,-1.0,99.89453125,0.006189408338395880,2054.5168483257300,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
5,51,97.14999389648440,-1.0,0.10527784971743800,-1.0,99.921875,0.005288401086290830,2586.9938576221500,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
6,61,97.47999572753910,-1.0,0.09261229533590380,-1.0,100.0,0.0014294841384980800,3193.4644973278000,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
7,71,97.64999389648440,-1.0,0.08796208948343990,-1.0,100.0,0.0016452337949886000,3774.452971935270,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
8,81,97.66999816894530,-1.0,0.08781830772310500,-1.0,100.0,0.0015988878495409200,4297.9580514431,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
9,91,97.73999786376950,-1.0,0.08540135931074620,-1.0,100.0,0.0016163202491588900,4804.2613644599900,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
10,101,97.72000122070310,-1.0,0.08602798753790560,-1.0,100.0,0.0016158711744356000,5329.2314693927800,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
11,111,97.72000122070310,-1.0,0.08594504679478710,-1.0,100.0,0.0015802072425140100,5846.108559370040,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
12,121,97.64999389648440,-1.0,0.08779858620166780,-1.0,100.0,0.0015811937823309600,6365.758809089660,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
13,131,97.75999450683590,-1.0,0.0848230304479599,-1.0,100.0,0.0016158971568802400,6866.12703704834,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
14,141,97.79999542236330,-1.0,0.0840360495209694,-1.0,100.0,0.0015838030594750300,7371.594824790960,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
15,150,97.66999816894530,-1.0,0.08736213886141780,-1.0,100.0,0.0015574660486890900,7826.95702123642,c7c2f430-533e-42b2-a3a2-3ddab0cdcc83,3.0,kmnist,25600,3,20100000
0,1,13.579999923706100,-1.0,319.5425264892580,-1.0,21.875,61.831875038147000,90.721524477005,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
1,11,76.37999725341800,-1.0,0.7687094013214110,-1.0,97.875,0.11927720874548000,430.1446840763090,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
2,21,78.08000183105470,-1.0,0.7634942190170290,-1.0,99.84375,0.0284078548848629,767.6519436836240,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
3,31,79.29000091552730,-1.0,0.7304403402328490,-1.0,99.9375,0.01595483463257550,1104.7709984779400,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
4,41,78.30999755859380,-1.0,0.744797342967987,-1.0,100.0,0.011766069047153000,1441.7381789684300,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
5,51,79.07999420166020,-1.0,0.7398301409721380,-1.0,100.0,0.009612559378147120,1777.5399544239000,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
6,61,78.98999786376950,-1.0,0.7453841756820680,-1.0,100.0,0.00854788102209568,2115.869078397750,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
7,71,79.12999725341800,-1.0,0.739123172569275,-1.0,100.0,0.008656872063875200,2455.850562095640,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
8,81,79.16999816894530,-1.0,0.7373283288955690,-1.0,100.0,0.008375518172979360,2796.5211174488100,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
9,91,79.05999755859380,-1.0,0.75100231924057,-1.0,100.0,0.008416110500693320,3136.730720758440,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
10,101,79.0999984741211,-1.0,0.7468410650253300,-1.0,100.0,0.00763159915804863,3475.8894011974300,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
11,111,79.18999481201170,-1.0,0.7437210187911990,-1.0,100.0,0.007869925387203690,3814.605991601940,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
12,121,79.31999969482420,-1.0,0.741458369064331,-1.0,100.0,0.007913714349269870,4154.083282470700,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
13,131,79.2699966430664,-1.0,0.7470338947296140,-1.0,100.0,0.008215516358613970,4494.484733343120,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
14,141,79.18999481201170,-1.0,0.746741844034195,-1.0,100.0,0.008174188882112500,4833.97198176384,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
15,150,79.08999633789060,-1.0,0.750044673538208,-1.0,100.0,0.007974153831601140,5146.281724691390,58f59591-24d9-4902-80c5-4de070998a23,0.0,kmnist,3200,3,20100000
0,1,13.420000076293900,-1.0,318.61929270019500,-1.0,21.6875,61.89819972991940,90.49133634567260,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
1,11,76.68000030517580,-1.0,0.7592984577178960,-1.0,97.78125,0.12771997183561300,426.1118497848510,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
2,21,78.0,-1.0,0.7683458757400510,-1.0,99.90625,0.023199903294444100,761.3180429935460,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
3,31,79.05999755859380,-1.0,0.7429461758613590,-1.0,99.96875,0.020482862144708600,1096.613541841510,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
4,41,76.45999908447270,-1.0,0.8446630639076230,-1.0,99.9375,0.021689528077840800,1432.1072385311100,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
5,51,79.19999694824220,-1.0,0.7622510070800780,-1.0,100.0,0.007135200425982480,1766.4553272724200,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
6,61,79.16999816894530,-1.0,0.7738474676132200,-1.0,100.0,0.006466439962387090,2102.846470594410,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
7,71,79.2699966430664,-1.0,0.7696999890327450,-1.0,100.0,0.00663347851485014,2437.4036705493900,6a4b6f61-6dfe-48df-9ca9-b18296ba8723,0.0,kmnist,3200,3,20100000
0,1,13.019999504089400,-1.0,552.0634672851560,-1.0,67.375,7.259591603279110,91.69510459899900,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
1,11,85.47000122070310,-1.0,0.7650178663253780,-1.0,99.125,0.06665967844426630,433.53487730026200,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
2,21,87.93000030517580,-1.0,0.4596271803379060,-1.0,100.0,0.005949432849884030,769.0671806335450,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
3,31,88.47000122070310,-1.0,0.4245445677995680,-1.0,100.0,0.005206025391817090,1104.7846012115500,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
4,41,88.97999572753910,-1.0,0.400790456199646,-1.0,100.0,0.00508969321846962,1440.0356228351600,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
5,51,89.38999938964840,-1.0,0.3826873688697820,-1.0,100.0,0.004514551758766170,1777.146416425710,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
6,61,89.43000030517580,-1.0,0.3872866982460020,-1.0,100.0,0.004116491228342060,2115.439715862270,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
7,71,89.30999755859380,-1.0,0.3859851557970050,-1.0,100.0,0.004196244031190870,2453.456249475480,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
8,81,89.43999481201170,-1.0,0.3816794099330900,-1.0,100.0,0.003883773237466810,2790.900736808780,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
9,91,89.3699951171875,-1.0,0.38681370611190800,-1.0,100.0,0.004185677766799930,3128.881267786030,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
10,101,89.47000122070310,-1.0,0.3798694145202640,-1.0,100.0,0.0038193611800670600,3467.832347869870,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
11,111,89.54000091552730,-1.0,0.37910199327468900,-1.0,100.0,0.004007544070482250,3806.035726070400,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
12,121,89.5,-1.0,0.37940599596500400,-1.0,100.0,0.004031773805618290,4144.44837975502,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
13,131,89.43000030517580,-1.0,0.382676043009758,-1.0,100.0,0.004173640012741090,4481.5648827552800,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
14,141,89.50999450683590,-1.0,0.3806609164237980,-1.0,100.0,0.003971994668245320,4819.234366178510,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
15,150,89.45999908447270,-1.0,0.38054321022033700,-1.0,100.0,0.0038244281709194200,5127.734728574750,9cc04f8d-72e9-4007-ab6a-8996d4dd198d,3.0,kmnist,3200,3,20100000
0,1,10.279999732971200,-1.0,1363.621000390630,-1.0,33.5,36.00422843933110,98.24208378791810,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
1,11,79.0199966430664,-1.0,0.6869427343845370,-1.0,83.0625,0.5011007189750670,463.7200736999510,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
2,21,82.29000091552730,-1.0,0.5581052020072940,-1.0,90.21875,0.28719297707080800,828.7464456558230,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
3,31,82.7699966430664,-1.0,0.5476023342609410,-1.0,93.34375,0.20094465017318700,1193.8427784442900,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
4,41,82.25,-1.0,0.5748458700656890,-1.0,94.84375,0.16565871566534000,1559.3201313018800,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
5,51,83.8499984741211,-1.0,0.5225898867607120,-1.0,96.8125,0.11948467254638700,1923.532951593400,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
6,61,83.86000061035160,-1.0,0.5090948735237120,-1.0,97.875,0.0998408891260624,2288.673310995100,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
7,71,84.12999725341800,-1.0,0.5109502718925480,-1.0,97.9375,0.09459507018327710,2654.1247169971500,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
8,81,84.04000091552730,-1.0,0.507696765756607,-1.0,97.875,0.09760968625545500,3019.376412630080,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
9,91,84.29000091552730,-1.0,0.5097683521747590,-1.0,97.875,0.09335489600896840,3382.5009710788700,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
10,101,84.19999694824220,-1.0,0.5072587432384490,-1.0,98.625,0.08588636383414270,3745.731460094450,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
11,111,84.11000061035160,-1.0,0.50816049451828,-1.0,98.15625,0.08875429719686510,4108.121389865880,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
12,121,84.13999938964840,-1.0,0.5093643249511720,-1.0,98.3125,0.08841788232326510,4470.760036230090,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
13,131,84.07999420166020,-1.0,0.5086145163059240,-1.0,98.4375,0.0855005730688572,4833.447758674620,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
14,141,84.0999984741211,-1.0,0.5081625637531280,-1.0,98.5625,0.08773734629154210,5195.913989067080,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
15,150,84.05999755859380,-1.0,0.5090622684478760,-1.0,98.21875,0.08682143539190290,5529.142365455630,8cca8f0a-879d-48be-8230-964cbf378fe8,0.0,cifar10,3200,3,20100000
0,1,50.25,-1.0,13.343996044921900,-1.0,58.65625,8.348974087238310,97.90932059288030,b6d75cd4-bd08-4f3a-b67f-c6fe0207cf50,3.0,cifar10,3200,3,20100000
1,11,85.56999969482420,-1.0,0.4843481867313390,-1.0,98.28125,0.07737618714571000,461.93477845192000,b6d75cd4-bd08-4f3a-b67f-c6fe0207cf50,3.0,cifar10,3200,3,20100000
2,21,86.52999877929690,-1.0,0.4592875040054320,-1.0,99.40625,0.03425241231918340,825.5811078548430,b6d75cd4-bd08-4f3a-b67f-c6fe0207cf50,3.0,cifar10,3200,3,20100000
3,31,86.6500015258789,-1.0,0.46545736923217800,-1.0,99.875,0.0199800568819046,1189.6520714759800,b6d75cd4-bd08-4f3a-b67f-c6fe0207cf50,3.0,cifar10,3200,3,20100000
0,1,49.79999923706060,-1.0,12.909675357055700,-1.0,58.84375,8.346032948493960,96.10202407836910,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
1,11,85.6199951171875,-1.0,0.4851434014081960,-1.0,98.3125,0.07730605781078340,457.30796813964800,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
2,21,86.5,-1.0,0.45722386026382400,-1.0,99.375,0.03442037917673590,818.7280850410460,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
3,31,86.58999633789060,-1.0,0.4635956081390380,-1.0,99.875,0.019859216064214700,1179.7265865802800,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
4,41,86.48999786376950,-1.0,0.4527477163314820,-1.0,99.84375,0.019249044731259300,1540.6682622432700,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
5,51,87.08999633789060,-1.0,0.43643807711601300,-1.0,100.0,0.01484378196299080,1902.1834592819200,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
6,61,87.44999694824220,-1.0,0.4308166160583500,-1.0,100.0,0.010654361546039600,2263.648861646650,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
7,71,87.5,-1.0,0.4279625715255740,-1.0,99.96875,0.011624862104654300,2625.160640478130,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
8,81,87.40999603271480,-1.0,0.4293073579311370,-1.0,100.0,0.010948880910873400,2986.655593395230,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
9,91,87.43999481201170,-1.0,0.42653584713935900,-1.0,100.0,0.011119255870580700,3346.980058193210,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
10,101,87.41999816894530,-1.0,0.4275597484588620,-1.0,99.96875,0.010575640350580200,3707.012389421460,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
11,111,87.4000015258789,-1.0,0.42425181646347000,-1.0,100.0,0.010459826365113300,4066.525890350340,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
12,121,87.47999572753910,-1.0,0.4232273922920230,-1.0,100.0,0.010927984938025500,4426.3748824596400,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
13,131,87.4000015258789,-1.0,0.4237020245552060,-1.0,99.96875,0.010370123535394700,4785.734338521960,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
14,141,87.47999572753910,-1.0,0.4242812864303590,-1.0,99.96875,0.010540884882211700,5145.884105920790,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
15,150,87.50999450683590,-1.0,0.42399229755401600,-1.0,100.0,0.010113933235406900,5476.703574180600,32eaf4fa-b2c8-46d7-a0aa-99857d7ab5b4,3.0,cifar10,3200,3,20100000
0,1,10.0,-1.0,16466473.7776,-1.0,19.625,92.48684494018560,69.65126276016240,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
1,21,69.93000030517580,-1.0,1.4151767875671400,-1.0,81.875,0.6136674880981450,287.4326524734500,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
2,41,73.7699966430664,-1.0,0.9506089960098270,-1.0,91.0,0.29375443696975700,505.11625933647200,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
3,61,73.8499984741211,-1.0,0.9365157409667970,-1.0,91.75,0.2504216158390050,723.4314949512480,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
4,81,74.05999755859380,-1.0,0.921077022266388,-1.0,91.75,0.24259781658649400,941.1546556949620,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
5,100,74.2699966430664,-1.0,0.9032678953170780,-1.0,92.625,0.26348692655563400,1151.021766424180,7a923c5c-8dd4-4169-9858-0cb8b4572d63,0.0,cifar10,800,3,20100000
